id;depart;arrivee;demand_business;demand_family;list_itineraires
1273;58;73;4;35;[1273, 10930, 10931, 10948, 10949, 10964, 10965, 10990, 10991, 11020, 11021, 11048, 11049, 11068, 11069, 11084, 11085]
1274;58;74;6;40;[1274, 10928, 10929, 10968, 10969, 10984, 10985, 11004, 11005, 11042, 11043, 11062, 11063, 11082, 11083]
1275;58;75;2;50;[1275, 10946, 10947, 10966, 10967, 10982, 10983, 11000, 11001, 11018, 11019, 11040, 11041]
1276;58;76;10;55;[1276, 10960, 10961, 10986, 10987, 11002, 11003, 11024, 11025, 11046, 11047, 11066, 11067, 11088, 11089]
1277;59;71;4;35;[1277, 11114, 11115, 11154, 11155, 11180, 11181, 11206, 11207, 11232, 11233, 11254, 11255]
1278;59;72;4;30;[1278, 11112, 11113, 11132, 11133, 11158, 11159, 11172, 11173, 11188, 11189, 11208, 11209, 11238, 11239, 11272, 11273]
1279;59;73;6;45;[1279, 11118, 11119, 11136, 11137, 11156, 11157, 11174, 11175, 11186, 11187, 11236, 11237, 11252, 11253, 11276, 11277]
1280;59;74;2;45;[1280, 11116, 11117, 11150, 11151, 11178, 11179, 11214, 11215, 11230, 11231, 11250, 11251, 11270, 11271]
1281;59;75;10;50;[1281, 11134, 11135, 11148, 11149, 11176, 11177, 11184, 11185, 11210, 11211, 11228, 11229]
1282;59;76;10;45;[1282, 11152, 11153, 11170, 11171, 11190, 11191, 11212, 11213, 11234, 11235, 11256, 11257, 11274, 11275]
1283;60;71;10;55;[1283, 11322, 11323, 11348, 11349, 11364, 11365, 11398, 11399, 11416, 11417, 11442, 11443]
1284;60;72;10;60;[1284, 11300, 11301, 11326, 11327, 11340, 11341, 11362, 11363, 11376, 11377, 11404, 11405, 11418, 11419]
1285;60;73;6;35;[1285, 11304, 11305, 11324, 11325, 11342, 11343, 11368, 11369, 11374, 11375, 11402, 11403, 11440, 11441]
1286;60;74;10;60;[1286, 11318, 11319, 11346, 11347, 11366, 11367, 11396, 11397, 11424, 11425, 11438, 11439]
1287;60;75;10;35;[1287, 11302, 11303, 11316, 11317, 11344, 11345, 11372, 11373, 11394, 11395, 11420, 11421]
1288;60;76;2;40;[1288, 11320, 11321, 11338, 11339, 11378, 11379, 11400, 11401, 11422, 11423, 11444, 11445]
1289;61;71;10;50;[1289, 11472, 11473, 11498, 11499, 11514, 11515, 11544, 11545, 11606, 11607, 11624, 11625]
1290;61;72;4;35;[1290, 11476, 11477, 11490, 11491, 11512, 11513, 11532, 11533, 11564, 11565, 11584, 11585, 11612, 11613, 11626, 11627]
1291;61;73;8;30;[1291, 11474, 11475, 11492, 11493, 11518, 11519, 11536, 11537, 11542, 11543, 11562, 11563, 11588, 11589, 11610, 11611]
1292;61;74;2;40;[1292, 11468, 11469, 11496, 11497, 11516, 11517, 11540, 11541, 11582, 11583, 11604, 11605, 11632, 11633]
1293;61;75;4;45;[1293, 11466, 11467, 11494, 11495, 11534, 11535, 11560, 11561, 11602, 11603, 11628, 11629]
1294;61;76;2;45;[1294, 11470, 11471, 11488, 11489, 11546, 11547, 11566, 11567, 11586, 11587, 11608, 11609, 11630, 11631]
1295;62;77;8;45;[1295, 11664, 11665, 11682, 11683, 11704, 11705, 11728, 11729]
1296;62;78;6;30;[1296, 11680, 11681, 11706, 11707, 11756, 11757, 11778, 11779]
1297;62;79;10;35;[1297, 11658, 11659, 11676, 11677, 11720, 11721, 11742, 11743, 11754, 11755, 11790, 11791]
1298;62;80;10;55;[1298, 11684, 11685, 11700, 11701, 11722, 11723, 11748, 11749, 11752, 11753, 11772, 11773, 11796, 11797]
1299;62;81;4;35;[1299, 11726, 11727, 11744, 11745]
1300;62;82;6;50;[1300, 11660, 11661, 11686, 11687, 11698, 11699, 11724, 11725, 11740, 11741, 11758, 11759, 11774, 11775, 11792, 11793]
1301;62;83;8;35;[1301, 11662, 11663, 11678, 11679, 11702, 11703, 11746, 11747, 11776, 11777, 11794, 11795]
1302;63;77;6;60;[1302, 11828, 11829, 11866, 11867, 11888, 11889, 11912, 11913]
1303;63;78;2;55;[1303, 11864, 11865, 11890, 11891, 11920, 11921, 11958, 11959]
1304;63;79;8;50;[1304, 11820, 11821, 11842, 11843, 11860, 11861, 11906, 11907, 11918, 11919, 11964, 11965, 11980, 11981]
1305;63;80;4;30;[1305, 11822, 11823, 11848, 11849, 11868, 11869, 11884, 11885, 11916, 11917, 11938, 11939, 11966, 11967, 11986, 11987]
1306;63;81;8;60;[1306, 11826, 11827, 11844, 11845, 11942, 11943, 11962, 11963]
1307;63;82;4;30;[1307, 11824, 11825, 11840, 11841, 11870, 11871, 11882, 11883, 11908, 11909, 11922, 11923, 11940, 11941, 11982, 11983]
1308;63;83;4;50;[1308, 11846, 11847, 11862, 11863, 11886, 11887, 11910, 11911, 11936, 11937, 11960, 11961, 11984, 11985]
1309;64;77;8;55;[1309, 12018, 12019, 12036, 12037, 12056, 12057, 12082, 12083, 12092, 12093]
1310;64;78;8;35;[1310, 12038, 12039, 12054, 12055, 12086, 12087, 12112, 12113, 12154, 12155, 12166, 12167]
1311;64;79;2;60;[1311, 12010, 12011, 12050, 12051, 12076, 12077, 12094, 12095, 12110, 12111, 12128, 12129, 12172, 12173]
1312;64;80;10;30;[1312, 12012, 12013, 12032, 12033, 12058, 12059, 12108, 12109, 12134, 12135, 12148, 12149, 12174, 12175, 12190, 12191]
1313;64;81;10;50;[1313, 12016, 12017, 12088, 12089, 12170, 12171, 12194, 12195]
1314;64;82;10;30;[1314, 12014, 12015, 12030, 12031, 12060, 12061, 12078, 12079, 12114, 12115, 12130, 12131, 12150, 12151, 12192, 12193]
1315;64;83;8;30;[1315, 12034, 12035, 12052, 12053, 12080, 12081, 12090, 12091, 12132, 12133, 12152, 12153, 12168, 12169, 12188, 12189]
1316;65;77;2;35;[1316, 12224, 12225, 12270, 12271, 12292, 12293, 12342, 12343]
1317;65;78;8;50;[1317, 12222, 12223, 12302, 12303, 12314, 12315, 12336, 12337, 12404, 12405]
1318;65;79;2;40;[1318, 12218, 12219, 12242, 12243, 12264, 12265, 12284, 12285, 12320, 12321, 12344, 12345, 12380, 12381, 12402, 12403]
1319;65;80;2;60;[1319, 12226, 12227, 12248, 12249, 12286, 12287, 12296, 12297, 12322, 12323, 12360, 12361, 12386, 12387, 12400, 12401]
1320;65;81;2;60;[1320, 12244, 12245, 12290, 12291, 12318, 12319, 12338, 12339, 12364, 12365]
1321;65;82;8;30;[1321, 12228, 12229, 12240, 12241, 12266, 12267, 12288, 12289, 12298, 12299, 12362, 12363, 12382, 12383, 12406, 12407]
1322;65;83;2;45;[1322, 12220, 12221, 12246, 12247, 12268, 12269, 12300, 12301, 12316, 12317, 12340, 12341, 12358, 12359, 12384, 12385]
1323;66;84;2;35;[1323, 12432, 12433, 12446, 12447, 12496, 12497, 12502, 12503, 12522, 12523, 12550, 12551, 12594, 12595, 12612, 12613]
1324;66;85;2;30;[1324, 12434, 12435, 12452, 12453, 12466, 12467, 12490, 12491, 12526, 12527, 12548, 12549, 12568, 12569, 12588, 12589, 12610, 12611]
1325;66;86;6;60;[1325, 12428, 12429, 12448, 12449, 12468, 12469, 12492, 12493, 12504, 12505, 12520, 12521, 12570, 12571, 12586, 12587, 12604, 12605]
1326;66;87;4;45;[1326, 12454, 12455, 12470, 12471, 12488, 12489, 12524, 12525, 12564, 12565, 12592, 12593]
1327;66;88;2;30;[1327, 12450, 12451, 12474, 12475, 12562, 12563, 12584, 12585]
1328;66;89;4;45;[1328, 12430, 12431, 12494, 12495, 12506, 12507, 12530, 12531, 12544, 12545, 12590, 12591, 12606, 12607]
1329;66;90;8;30;[1329, 12472, 12473, 12500, 12501, 12528, 12529, 12546, 12547, 12566, 12567, 12608, 12609]
1330;67;84;4;50;[1330, 12638, 12639, 12676, 12677, 12700, 12701, 12722, 12723, 12728, 12729, 12756, 12757, 12774, 12775, 12786, 12787]
1331;67;85;2;35;[1331, 12652, 12653, 12678, 12679, 12694, 12695, 12718, 12719, 12750, 12751, 12772, 12773, 12784, 12785, 12814, 12815]
1332;67;86;6;40;[1332, 12636, 12637, 12654, 12655, 12672, 12673, 12696, 12697, 12730, 12731, 12748, 12749, 12766, 12767, 12794, 12795, 12816, 12817]
1333;67;87;6;60;[1333, 12630, 12631, 12656, 12657, 12692, 12693, 12714, 12715, 12754, 12755, 12810, 12811]
1334;67;88;8;30;[1334, 12640, 12641, 12660, 12661, 12746, 12747, 12792, 12793, 12808, 12809]
1335;67;89;6;45;[1335, 12632, 12633, 12674, 12675, 12698, 12699, 12720, 12721, 12732, 12733, 12752, 12753, 12768, 12769, 12788, 12789]
1336;67;90;4;50;[1336, 12634, 12635, 12658, 12659, 12716, 12717, 12726, 12727, 12770, 12771, 12790, 12791, 12812, 12813]
1337;68;84;2;45;[1337, 12848, 12849, 12860, 12861, 12888, 12889, 12912, 12913, 12924, 12925, 12936, 12937, 12956, 12957, 12980, 12981, 13012, 13013]
1338;68;85;2;35;[1338, 12844, 12845, 12866, 12867, 12906, 12907, 12922, 12923, 12954, 12955, 12984, 12985, 13006, 13007]
1339;68;86;8;60;[1339, 12862, 12863, 12886, 12887, 12908, 12909, 12916, 12917, 12938, 12939, 12964, 12965, 12978, 12979, 13004, 13005]
1340;68;87;6;60;[1340, 12840, 12841, 12868, 12869, 12880, 12881, 12904, 12905, 12982, 12983, 13010, 13011]
1341;68;88;10;55;[1341, 12864, 12865, 12890, 12891, 12962, 12963, 13002, 13003]
1342;68;89;2;55;[1342, 12846, 12847, 12882, 12883, 12910, 12911, 12918, 12919, 12940, 12941, 12958, 12959, 12988, 12989, 13008, 13009]
1343;68;90;6;45;[1343, 12842, 12843, 12884, 12885, 12920, 12921, 12934, 12935, 12960, 12961, 12986, 12987]
1344;69;84;2;40;[1344, 13040, 13041, 13082, 13083, 13094, 13095, 13114, 13115, 13134, 13135, 13146, 13147, 13196, 13197]
1345;69;85;4;35;[1345, 13036, 13037, 13052, 13053, 13076, 13077, 13100, 13101, 13112, 13113, 13128, 13129, 13150, 13151, 13174, 13175, 13194, 13195]
1346;69;86;2;35;[1346, 13054, 13055, 13078, 13079, 13096, 13097, 13106, 13107, 13126, 13127, 13144, 13145, 13176, 13177]
1347;69;87;2;40;[1347, 13032, 13033, 13056, 13057, 13074, 13075, 13102, 13103, 13132, 13133, 13148, 13149, 13170, 13171]
1348;69;88;6;50;[1348, 13060, 13061, 13098, 13099, 13124, 13125, 13168, 13169]
1349;69;89;8;45;[1349, 13038, 13039, 13080, 13081, 13108, 13109, 13130, 13131, 13154, 13155, 13190, 13191]
1350;69;90;4;40;[1350, 13034, 13035, 13058, 13059, 13110, 13111, 13152, 13153, 13172, 13173, 13192, 13193]
1351;70;84;8;55;[1351, 13220, 13221, 13244, 13245, 13264, 13265, 13288, 13289, 13300, 13301, 13334, 13335, 13360, 13361, 13372, 13373]
1352;70;85;8;50;[1352, 13222, 13223, 13240, 13241, 13282, 13283, 13306, 13307, 13320, 13321, 13358, 13359, 13376, 13377, 13400, 13401]
1353;70;86;4;30;[1353, 13216, 13217, 13262, 13263, 13284, 13285, 13302, 13303, 13322, 13323, 13336, 13337, 13352, 13353, 13370, 13371, 13402, 13403]
1354;70;87;2;55;[1354, 13236, 13237, 13256, 13257, 13280, 13281, 13308, 13309, 13324, 13325, 13374, 13375, 13396, 13397]
1355;70;88;6;35;[1355, 13266, 13267, 13304, 13305, 13328, 13329, 13394, 13395]
1356;70;89;6;35;[1356, 13218, 13219, 13242, 13243, 13258, 13259, 13286, 13287, 13338, 13339, 13354, 13355, 13380, 13381]
1357;70;90;8;35;[1357, 13238, 13239, 13260, 13261, 13326, 13327, 13332, 13333, 13356, 13357, 13378, 13379, 13398, 13399]
1358;71;91;6;45;[1358, 13430, 13431, 13454, 13455, 13492, 13493, 13502, 13503, 13530, 13531, 13552, 13553, 13568, 13569, 13588, 13589, 13614, 13615]
1359;71;92;10;45;[1359, 13436, 13437, 13452, 13453, 13470, 13471, 13498, 13499, 13526, 13527, 13544, 13545, 13570, 13571, 13592, 13593, 13612, 13613]
1360;71;93;4;40;[1360, 13434, 13435, 13472, 13473, 13490, 13491, 13508, 13509, 13524, 13525, 13548, 13549, 13572, 13573, 13590, 13591, 13610, 13611]
1361;71;94;10;60;[1361, 13432, 13433, 13456, 13457, 13474, 13475, 13496, 13497, 13506, 13507, 13522, 13523, 13550, 13551, 13566, 13567, 13586, 13587, 13616, 13617]
1362;71;95;2;60;[1362, 13428, 13429, 13494, 13495, 13504, 13505, 13528, 13529, 13546, 13547, 13594, 13595, 13608, 13609]
1363;72;91;6;50;[1363, 13640, 13641, 13654, 13655, 13674, 13675, 13708, 13709, 13724, 13725, 13742, 13743, 13770, 13771, 13790, 13791]
1364;72;92;10;35;[1364, 13638, 13639, 13656, 13657, 13680, 13681, 13694, 13695, 13710, 13711, 13726, 13727, 13762, 13763, 13788, 13789]
1365;72;93;8;60;[1365, 13660, 13661, 13676, 13677, 13696, 13697, 13704, 13705, 13728, 13729, 13748, 13749, 13766, 13767, 13786, 13787]
1366;72;94;6;50;[1366, 13642, 13643, 13658, 13659, 13698, 13699, 13702, 13703, 13722, 13723, 13746, 13747, 13768, 13769, 13792, 13793]
1367;72;95;6;60;[1367, 13662, 13663, 13678, 13679, 13706, 13707, 13744, 13745, 13764, 13765, 13784, 13785]
1368;73;91;8;60;[1368, 13810, 13811, 13854, 13855, 13878, 13879, 13886, 13887, 13908, 13909, 13932, 13933, 13950, 13951, 13964, 13965]
1369;73;92;10;35;[1369, 13812, 13813, 13832, 13833, 13860, 13861, 13876, 13877, 13890, 13891, 13910, 13911, 13930, 13931, 13952, 13953]
1370;73;93;2;55;[1370, 13816, 13817, 13834, 13835, 13858, 13859, 13888, 13889, 13912, 13913, 13928, 13929, 13946, 13947, 13970, 13971]
1371;73;94;10;45;[1371, 13814, 13815, 13836, 13837, 13856, 13857, 13880, 13881, 13884, 13885, 13906, 13907, 13934, 13935, 13944, 13945, 13968, 13969]
1372;73;95;8;30;[1372, 13818, 13819, 13852, 13853, 13892, 13893, 13926, 13927, 13948, 13949, 13966, 13967]
1373;74;91;6;50;[1373, 13992, 13993, 14016, 14017, 14040, 14041, 14058, 14059, 14084, 14085, 14090, 14091, 14118, 14119, 14138, 14139, 14160, 14161, 14176, 14177]
1374;74;92;10;40;[1374, 13998, 13999, 14022, 14023, 14046, 14047, 14060, 14061, 14082, 14083, 14110, 14111, 14140, 14141, 14156, 14157, 14180, 14181]
1375;74;93;4;45;[1375, 13994, 13995, 14020, 14021, 14038, 14039, 14064, 14065, 14096, 14097, 14114, 14115, 14134, 14135, 14154, 14155, 14178, 14179]
1376;74;94;4;35;[1376, 14018, 14019, 14044, 14045, 14062, 14063, 14086, 14087, 14094, 14095, 14116, 14117, 14132, 14133, 14152, 14153, 14174, 14175]
1377;74;95;6;35;[1377, 13996, 13997, 14014, 14015, 14042, 14043, 14066, 14067, 14092, 14093, 14112, 14113, 14136, 14137, 14158, 14159, 14182, 14183]
1378;75;91;8;55;[1378, 14210, 14211, 14248, 14249, 14266, 14267, 14278, 14279, 14304, 14305, 14320, 14321, 14346, 14347]
1379;75;92;4;50;[1379, 14208, 14209, 14226, 14227, 14254, 14255, 14272, 14273, 14280, 14281, 14300, 14301, 14324, 14325, 14348, 14349]
1380;75;93;2;55;[1380, 14228, 14229, 14252, 14253, 14268, 14269, 14282, 14283, 14298, 14299, 14322, 14323, 14342, 14343]
1381;75;94;10;60;[1381, 14212, 14213, 14230, 14231, 14250, 14251, 14276, 14277, 14296, 14297, 14318, 14319, 14340, 14341]
1382;75;95;4;35;[1382, 14246, 14247, 14270, 14271, 14302, 14303, 14326, 14327, 14344, 14345]
1383;76;91;6;60;[1383, 14368, 14369, 14392, 14393, 14416, 14417, 14436, 14437, 14456, 14457, 14468, 14469, 14494, 14495, 14510, 14511, 14536, 14537, 14552, 14553]
1384;76;92;6;50;[1384, 14374, 14375, 14398, 14399, 14422, 14423, 14438, 14439, 14458, 14459, 14496, 14497, 14512, 14513, 14532, 14533, 14556, 14557]
1385;76;93;8;50;[1385, 14370, 14371, 14390, 14391, 14420, 14421, 14440, 14441, 14462, 14463, 14474, 14475, 14490, 14491, 14514, 14515, 14530, 14531, 14554, 14555]
1386;76;94;8;30;[1386, 14396, 14397, 14418, 14419, 14444, 14445, 14460, 14461, 14472, 14473, 14488, 14489, 14508, 14509, 14528, 14529, 14550, 14551]
1387;76;95;8;45;[1387, 14372, 14373, 14394, 14395, 14414, 14415, 14442, 14443, 14464, 14465, 14470, 14471, 14492, 14493, 14534, 14535, 14558, 14559]
1388;77;96;6;55;[1388, 14586, 14587, 14600, 14601, 14622, 14623, 14648, 14649, 14666, 14667, 14678, 14679, 14700, 14701, 14712, 14713, 14738, 14739, 14756, 14757]
1389;77;97;6;35;[1389, 14582, 14583, 14606, 14607, 14624, 14625, 14664, 14665, 14672, 14673, 14692, 14693, 14718, 14719, 14730, 14731, 14750, 14751]
1390;77;98;4;40;[1390, 14598, 14599, 14628, 14629, 14642, 14643, 14668, 14669, 14674, 14675, 14698, 14699, 14732, 14733, 14752, 14753]
1391;77;99;2;35;[1391, 14584, 14585, 14604, 14605, 14620, 14621, 14646, 14647, 14662, 14663, 14676, 14677, 14696, 14697, 14714, 14715, 14736, 14737, 14758, 14759]
1392;77;100;4;35;[1392, 14602, 14603, 14626, 14627, 14644, 14645, 14660, 14661, 14680, 14681, 14694, 14695, 14716, 14717, 14734, 14735, 14754, 14755]
1393;78;96;8;30;[1393, 14786, 14787, 14802, 14803, 14828, 14829, 14848, 14849, 14860, 14861, 14874, 14875, 14900, 14901, 14920, 14921]
1394;78;97;10;30;[1394, 14780, 14781, 14804, 14805, 14846, 14847, 14854, 14855, 14880, 14881, 14892, 14893, 14912, 14913]
1395;78;98;8;45;[1395, 14782, 14783, 14808, 14809, 14822, 14823, 14850, 14851, 14856, 14857, 14894, 14895, 14918, 14919]
1396;78;99;8;35;[1396, 14778, 14779, 14800, 14801, 14826, 14827, 14842, 14843, 14858, 14859, 14876, 14877, 14898, 14899, 14916, 14917]
1397;78;100;10;50;[1397, 14784, 14785, 14806, 14807, 14824, 14825, 14844, 14845, 14862, 14863, 14878, 14879, 14896, 14897, 14914, 14915]
1398;79;96;4;55;[1398, 14944, 14945, 14970, 14971, 14990, 14991, 15014, 15015, 15024, 15025, 15046, 15047, 15064, 15065, 15076, 15077, 15102, 15103]
1399;79;97;2;55;[1399, 14946, 14947, 14968, 14969, 14988, 14989, 15008, 15009, 15018, 15019, 15038, 15039, 15058, 15059, 15082, 15083, 15094, 15095]
1400;79;98;4;45;[1400, 14950, 14951, 14972, 14973, 14992, 14993, 15010, 15011, 15020, 15021, 15044, 15045, 15060, 15061, 15096, 15097]
1401;79;99;10;30;[1401, 14942, 14943, 14964, 14965, 14986, 14987, 15006, 15007, 15022, 15023, 15042, 15043, 15066, 15067, 15078, 15079, 15100, 15101]
1402;79;100;6;60;[1402, 14948, 14949, 14966, 14967, 14984, 14985, 15012, 15013, 15026, 15027, 15040, 15041, 15062, 15063, 15080, 15081, 15098, 15099]
1403;80;96;2;30;[1403, 15128, 15129, 15146, 15147, 15168, 15169, 15190, 15191, 15204, 15205, 15230, 15231, 15244, 15245, 15262, 15263, 15282, 15283]
1404;80;97;8;60;[1404, 15124, 15125, 15144, 15145, 15184, 15185, 15210, 15211, 15228, 15229, 15236, 15237, 15256, 15257, 15276, 15277]
1405;80;98;8;35;[1405, 15148, 15149, 15162, 15163, 15186, 15187, 15202, 15203, 15232, 15233, 15242, 15243, 15258, 15259, 15278, 15279]
1406;80;99;2;35;[1406, 15126, 15127, 15142, 15143, 15166, 15167, 15182, 15183, 15208, 15209, 15224, 15225, 15240, 15241, 15260, 15261, 15284, 15285]
1407;80;100;8;35;[1407, 15140, 15141, 15164, 15165, 15188, 15189, 15206, 15207, 15226, 15227, 15238, 15239, 15264, 15265, 15280, 15281]
1408;81;96;2;45;[1408, 15310, 15311, 15330, 15331, 15354, 15355, 15370, 15371, 15394, 15395, 15412, 15413, 15418, 15419, 15442, 15443, 15464, 15465, 15482, 15483, 15502, 15503]
1409;81;97;2;45;[1409, 15328, 15329, 15348, 15349, 15372, 15373, 15390, 15391, 15410, 15411, 15424, 15425, 15436, 15437, 15456, 15457, 15476, 15477, 15494, 15495]
1410;81;98;10;30;[1410, 15304, 15305, 15332, 15333, 15350, 15351, 15376, 15377, 15414, 15415, 15438, 15439, 15458, 15459, 15478, 15479, 15500, 15501]
1411;81;99;2;55;[1411, 15308, 15309, 15324, 15325, 15346, 15347, 15368, 15369, 15392, 15393, 15408, 15409, 15420, 15421, 15440, 15441, 15462, 15463, 15484, 15485, 15498, 15499]
1412;81;100;10;50;[1412, 15306, 15307, 15326, 15327, 15352, 15353, 15374, 15375, 15406, 15407, 15422, 15423, 15444, 15445, 15460, 15461, 15480, 15481, 15496, 15497]
1413;82;96;2;60;[1413, 15528, 15529, 15552, 15553, 15568, 15569, 15594, 15595, 15614, 15615, 15628, 15629, 15640, 15641, 15664, 15665]
1414;82;97;4;30;[1414, 15526, 15527, 15546, 15547, 15570, 15571, 15612, 15613, 15620, 15621, 15646, 15647, 15658, 15659]
1415;82;98;8;30;[1415, 15530, 15531, 15548, 15549, 15574, 15575, 15588, 15589, 15616, 15617, 15626, 15627, 15660, 15661]
1416;82;99;10;55;[1416, 15524, 15525, 15544, 15545, 15566, 15567, 15592, 15593, 15608, 15609, 15624, 15625, 15642, 15643, 15666, 15667]
1417;82;100;4;50;[1417, 15522, 15523, 15550, 15551, 15572, 15573, 15590, 15591, 15610, 15611, 15622, 15623, 15644, 15645, 15662, 15663]
1418;83;96;8;30;[1418, 15690, 15691, 15712, 15713, 15728, 15729, 15754, 15755, 15770, 15771, 15798, 15799, 15810, 15811, 15828, 15829, 15848, 15849, 15860, 15861, 15886, 15887]
1419;83;97;4;60;[1419, 15688, 15689, 15710, 15711, 15734, 15735, 15772, 15773, 15792, 15793, 15802, 15803, 15822, 15823, 15842, 15843, 15866, 15867, 15878, 15879]
1420;83;98;2;60;[1420, 15692, 15693, 15714, 15715, 15726, 15727, 15748, 15749, 15776, 15777, 15794, 15795, 15804, 15805, 15824, 15825, 15844, 15845, 15884, 15885]
1421;83;99;6;40;[1421, 15686, 15687, 15706, 15707, 15732, 15733, 15752, 15753, 15768, 15769, 15790, 15791, 15808, 15809, 15826, 15827, 15850, 15851, 15862, 15863, 15882, 15883]
1422;83;100;4;30;[1422, 15684, 15685, 15708, 15709, 15730, 15731, 15750, 15751, 15774, 15775, 15796, 15797, 15806, 15807, 15830, 15831, 15846, 15847, 15864, 15865, 15880, 15881]
1423;84;101;4;35;[1423, 15908, 15909, 15930, 15931, 15946, 15947, 15968, 15969, 15990, 15991]
1424;84;102;4;45;[1424, 15910, 15911, 15932, 15933, 15948, 15949, 15964, 15965, 15986, 15987]
1425;84;103;8;60;[1425, 15926, 15927, 15950, 15951, 15970, 15971, 15988, 15989]
1426;84;104;6;35;[1426, 15912, 15913, 15928, 15929, 15944, 15945, 15966, 15967, 15984, 15985]
1427;85;101;8;55;[1427, 16014, 16015, 16032, 16033, 16056, 16057, 16074, 16075, 16094, 16095]
1428;85;102;10;50;[1428, 16016, 16017, 16034, 16035, 16052, 16053, 16076, 16077, 16090, 16091]
1429;85;103;8;60;[1429, 16036, 16037, 16054, 16055, 16070, 16071, 16096, 16097]
1430;85;104;2;55;[1430, 16018, 16019, 16030, 16031, 16050, 16051, 16072, 16073, 16092, 16093]
1431;86;101;4;60;[1431, 16118, 16119, 16140, 16141, 16160, 16161, 16176, 16177]
1432;86;102;6;50;[1432, 16120, 16121, 16142, 16143, 16156, 16157, 16178, 16179]
1433;86;103;6;60;[1433, 16136, 16137, 16162, 16163, 16180, 16181]
1434;86;104;8;50;[1434, 16122, 16123, 16138, 16139, 16158, 16159, 16174, 16175]
1435;87;101;8;30;[1435, 16208, 16209, 16230, 16231, 16244, 16245, 16262, 16263]
1436;87;102;8;45;[1436, 16210, 16211, 16226, 16227, 16246, 16247, 16264, 16265]
1437;87;103;4;40;[1437, 16204, 16205, 16228, 16229, 16266, 16267]
1438;87;104;2;60;[1438, 16206, 16207, 16224, 16225, 16248, 16249, 16260, 16261]
1439;88;101;4;55;[1439, 16296, 16297, 16310, 16311, 16332, 16333, 16352, 16353, 16368, 16369]
1440;88;102;4;50;[1440, 16292, 16293, 16312, 16313, 16328, 16329, 16354, 16355, 16370, 16371]
1441;88;103;6;55;[1441, 16294, 16295, 16314, 16315, 16334, 16335, 16348, 16349]
1442;88;104;8;50;[1442, 16290, 16291, 16308, 16309, 16330, 16331, 16350, 16351, 16372, 16373]
1443;89;101;8;50;[1443, 16392, 16393, 16410, 16411, 16432, 16433, 16454, 16455, 16472, 16473]
1444;89;102;8;30;[1444, 16394, 16395, 16412, 16413, 16428, 16429, 16450, 16451, 16474, 16475]
1445;89;103;4;40;[1445, 16414, 16415, 16434, 16435, 16452, 16453, 16468, 16469]
1446;89;104;2;30;[1446, 16396, 16397, 16408, 16409, 16430, 16431, 16448, 16449, 16470, 16471]
1447;90;101;6;50;[1447, 16502, 16503, 16524, 16525, 16538, 16539, 16556, 16557, 16578, 16579]
1448;90;102;2;60;[1448, 16498, 16499, 16520, 16521, 16540, 16541, 16558, 16559, 16580, 16581]
1449;90;103;10;55;[1449, 16504, 16505, 16522, 16523, 16542, 16543, 16574, 16575]
1450;90;104;8;35;[1450, 16500, 16501, 16518, 16519, 16536, 16537, 16560, 16561, 16576, 16577]
1451;1;24;10;55;[1451, 1974, 1975, 2002, 2003]
1452;1;25;10;35;[1452, 1978, 1979, 2004, 2005, 2022, 2023]
1453;1;26;6;35;[1453, 1996, 1997, 2020, 2021]
1454;1;27;2;45;[1454, 1976, 1977, 2000, 2001]
1455;1;28;6;55;[1455, 1980, 1981, 1998, 1999, 2018, 2019]
1456;2;24;2;50;[1456, 2134, 2135, 2162, 2163, 2186, 2187]
1457;2;25;10;35;[1457, 2138, 2139, 2156, 2157, 2188, 2189]
1458;2;26;4;40;[1458, 2158, 2159, 2180, 2181]
1459;2;27;6;40;[1459, 2136, 2137, 2164, 2165, 2184, 2185]
1460;2;28;4;50;[1460, 2140, 2141, 2160, 2161, 2182, 2183]
1461;3;24;10;30;[1461, 2286, 2287, 2322, 2323]
1462;3;25;10;30;[1462, 2288, 2289, 2306, 2307, 2326, 2327]
1463;3;26;2;35;[1463, 2280, 2281, 2304, 2305]
1464;3;27;6;50;[1464, 2284, 2285, 2324, 2325]
1465;3;28;2;30;[1465, 2282, 2283, 2302, 2303, 2328, 2329]
1466;4;24;6;45;[1466, 2428, 2429, 2464, 2465, 2492, 2493]
1467;4;25;8;35;[1467, 2422, 2423, 2448, 2449, 2468, 2469, 2494, 2495]
1468;4;26;2;60;[1468, 2424, 2425, 2446, 2447, 2486, 2487]
1469;4;27;6;60;[1469, 2430, 2431, 2466, 2467, 2490, 2491]
1470;4;28;10;60;[1470, 2426, 2427, 2444, 2445, 2470, 2471, 2488, 2489]
1471;5;24;10;45;[1471, 2604, 2605, 2632, 2633, 2656, 2657]
1472;5;25;4;55;[1472, 2588, 2589, 2608, 2609, 2634, 2635, 2650, 2651]
1473;5;26;2;45;[1473, 2586, 2587, 2626, 2627, 2652, 2653]
1474;5;27;10;30;[1474, 2606, 2607, 2630, 2631, 2658, 2659]
1475;5;28;4;30;[1475, 2584, 2585, 2610, 2611, 2628, 2629, 2654, 2655]
1476;6;24;4;35;[1476, 2758, 2759, 2800, 2801, 2818, 2819]
1477;6;25;6;55;[1477, 2760, 2761, 2778, 2779, 2794, 2795, 2822, 2823]
1478;6;26;10;35;[1478, 2752, 2753, 2776, 2777, 2796, 2797]
